y_lat,x_lon,portfolio_manager_id,property_name,street_address,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_source_eui_kbtuf,total_ghg_emissions_mtco2e,water_use_all_kgal,water_score,estar_certified,compliance_type,benchmarking_status,data_year,crime_count_5mi,crime_score_5mi_weighted
40.03111582,-75.18536296,5209313,Rittenhouse Hill,600 Harvey Street,19144,1,2014,Multifamily Housing,"520,280",27372939.8,9740468.8,,,10.0,71.3,71.4,167.0,2919.7,23117.5,52.0,No,Required Compliance,Complied,2024,65,25.8
40.12786251,-75.0128657,34522591,Somerton Apartments 2018 LLC,13109 Bustleton Ave,19116,5,1974,Multifamily Housing,"179,718",2142081.0,6853167.0,,,73.0,50.1,53.0,76.0,552.0,6945.7,12.0,No,Required Compliance,Complied,2024,6,2.6
40.10094609,-75.02236824,5013797,Rieder House aka Center Park House,10102 Jamison Avenue,19116,1,1989,Multifamily Housing,"58,440",1407403.5,2101145.6,,,79.0,59.7,62.5,107.1,235.1,2324.2,57.0,No,Required Compliance,Complied,2024,41,14.5
40.02973215,-75.18169169,23962440,Delmar Morris Investments LLC,319 W Chelten Ave,19144,1,1980,Multifamily Housing,"53,900",1983484.3,,,,54.0,36.8,37.8,105.8,174.1,2624.9,37.0,No,Required Compliance,Complied,2024,87,32.6
40.09410176,-75.0292322,66773192,9803,9805 Haldeman Ave,19115,1,1966,Multifamily Housing,"140,000",419478.1,916288.2,,,59.0,68.5,71.6,112.1,82.1,1278.7,34.0,No,Required Compliance,Voluntarily Complied,2024,39,13.7
40.10657612,-75.03781754,13461382,BROOKMONT APARTMENT HOMES - Morgan,600 RED LION RD,19115,8,1971,Multifamily Housing,"225,400",3704643.9,8714536.2,,,71.0,55.1,57.2,88.2,758.0,11641.9,29.0,No,Required Compliance,Complied,2024,24,8.6
40.09629031,-75.03237946,3762384,Paul's Run,9896 Bustleton ave,19115,4,1981,Multifamily Housing,"325,000",14978756.5,50541739.4,,,1.0,214.2,222.2,320.5,3999.1,16286.7,73.0,No,Required Compliance,Complied,2024,35,12.3
40.06974759,-75.01408532,4925757,Victoria Woods,9601 Ashton Rd.,19114,15,1971,Multifamily Housing,"256,300",7552649.7,6288487.7,,,54.0,54.0,56.7,114.9,996.9,13465.6,45.0,No,Required Compliance,Complied,2024,36,14.3
40.06913633,-75.02945404,5092099,2555 Welsh Road - Atrium Apartments,2555 Welsh Road,19114,1,1963,Multifamily Housing,"142,364",2344618.7,4572430.1,,,80.0,46.7,48.8,78.5,448.6,5279.6,49.0,No,Required Compliance,Complied,2024,42,16.3
40.05296226,-75.00918808,27391190,Academy Meadow,9115 Academy Rd.,19136,4,1965,Multifamily Housing,"54,880",1103974.0,3264285.2,,,63.0,79.6,83.3,122.1,270.3,2821.5,63.0,No,Required Compliance,Complied,2024,78,28.6
40.0617655,-75.02753242,4457909,Fountain Gardens,2901 Welsh Rd,19152,3,1962,Multifamily Housing,"98,757",2295134.8,2444954.2,,,88.0,40.7,42.1,78.8,312.7,5362.5,42.0,No,Required Compliance,Complied,2024,37,14.5
40.07342962,-75.03923277,26656166,Revere Manor,2318 Tremont St.,19115,12,1959,Multifamily Housing,"176,650",2915349.1,9870562.7,,,71.0,72.4,74.7,106.6,780.1,13758.3,22.0,No,Required Compliance,Complied,2024,39,16.2
40.07394498,-75.04015299,26656153,Revere Terrace,2275 Winchester Ave,19115,1,1973,Multifamily Housing,40713,801018.2,1205015.0,,,79.0,49.3,50.4,86.6,134.3,1989.3,36.0,No,Required Compliance,Complied,2024,41,16.7
40.06711422,-75.0621538,59018792,Meadowview Apt LLC,8100 Algon Ave,19152,3,1963,Multifamily Housing,"50,840",137179.5,2109455.9,,,100.0,36.7,38.7,44.6,124.1,2088.0,35.0,No,Required Compliance,Complied,2024,44,14.8
40.07468356,-75.04051785,36299640,2100 Tremont St.,2101 Winchester Avenue,19115,1,1960,Multifamily Housing,"70,308",544521.1,1844235.1,,,74.0,68.0,71.0,101.5,141.3,3124.6,11.0,No,Required Compliance,Voluntarily Complied,2024,39,15.6
40.0560299,-75.05792633,79881592,2101 GLENDALE AVE,2101 GLENDALE AVE,19152,2,1965,Multifamily Housing,85253,2699574.4,3743874.0,,,11.0,75.6,78.4,137.8,413.88,7337.6,2.0,No,Required Compliance,Complied,2024,115,40.6
40.05558001,-75.05313126,79881293,7801 BUSTLETON AVE,7801 BUSTLETON AVE,19152,1,1969,Multifamily Housing,"60,272",2129429.1,2773688.3,,,7.0,81.3,85.0,150.1,316.9,4284.8,7.0,No,Required Compliance,Complied,2024,120,42.5
40.05400394,-75.05407896,79882792,7701 BUSTLETON AVE,7701 BUSTLETON AVE,19152,1,1963,Multifamily Housing,"64,768",1855957.4,3417811.0,,,8.0,81.4,85.6,140.1,329.4,3150.8,18.0,No,Required Compliance,Complied,2024,120,43.1
40.06234824,-75.06607769,79881192,7801 ALGON AVE,7801 ALGON AVE,19111,1,1966,Multifamily Housing,"61,876",1775945.9,2998279.5,,,10.0,77.2,81.3,135.3,300.7,2794.0,24.0,No,Required Compliance,Complied,2024,41,13.7
40.05320997,-75.05179507,36299559,Bradford Ryan Associate,2450 Hartel Avenue,19152,1,1963,Multifamily Housing,"50,000",646655.9,2098169.9,,,86.0,54.9,58.3,83.8,168.2,2506.7,36.0,No,Required Compliance,Complied,2024,114,41.8
40.00474697,-75.2067236,4924093,Greenbriar Club Apartments,3901 Conshohocken Ave.,19131,3,1970,Multifamily Housing,"3,317,508",13539219.8,21972571.2,,,29.0,96.3,102.0,172.1,2355.3,29943.5,29.0,No,Required Compliance,Complied,2024,30,11.2
40.00375932,-75.20579473,4966106,Scully: The Helston Apartments,3801 Conshohocken Ave.,19131,1,1969,Multifamily Housing,172774,1955076.0,11724102.1,,,81.0,75.7,78.6,101.4,794.3,4729.2,78.0,No,Required Compliance,Complied,2024,31,11.5
40.06115888,-75.04442523,4457866,Longwood Manor,2401 Hoffnagle St,19152,3,1963,Multifamily Housing,"72,480",1692683.3,3858544.1,,,80.0,59.4,61.7,96.0,339.8,5823.0,36.0,No,Required Compliance,Complied,2024,85,30.4
40.00390347,-75.20446871,5015293,Duffield House Apartments,3701 Conshohocken Avenue,19131,1,1964,Multifamily Housing,"3,356,100",6813520.3,13827013.5,,,46.0,79.1,82.4,132.2,1332.4,8086.3,76.0,No,Required Compliance,Complied,2024,31,11.5
40.00089012,-75.22063641,4941421,the metropolitan bala,2746 Belmont Avenue,19131,1,1965,Multifamily Housing,"595,000",2366875.1,4352007.0,,,83.0,56.5,59.4,96.6,438.9,5193.6,40.0,No,Required Compliance,Complied,2024,25,9.1
40.00251295,-75.22360142,5236769,3040 Vista Apartment Homes - CO (rq01),2805 N 47th St,19131,1,1968,Multifamily Housing,"433,500",7007159.7,,,,33.0,46.8,48.7,136.5,558.1,4343.8,70.0,No,Required Compliance,Complied,2024,22,7.7
40.00033442,-75.22042059,33065872,BELMONT INVESTMENTS 2012 LLC,4401 Conshohocken Av,19131,1,1961,Multifamily Housing,"320,000",1620664.5,4401209.0,,,65.0,55.1,58.6,87.5,376.0,419.3,100.0,No,Required Compliance,Complied,2024,28,10.9
39.99025261,-75.22706111,34912455,WYNMAWR APTS LLC,5019 GAINOR RD,19131,1,1939,Multifamily Housing,"57,882",65705.6,3385800.0,,,36.0,119.3,131.5,142.0,185.6,2767.8,9.0,No,Required Compliance,Voluntarily Complied,2024,40,20.3
39.99506235,-75.22621744,5013100,Metropolitan Wynnefield,5000 Woodbine Avenue,19131,1,1953,Multifamily Housing,"324,756",1151913.2,4783931.1,,,13.0,99.7,109.1,148.0,355.2,2505.8,48.0,No,Required Compliance,Complied,2024,29,14.8
40.00133909,-75.22460768,36232837,Mansion at Bala,4700 City Avenue,19131,9,2010,Multifamily Housing,"1,455,130",12931418.1,,,,57.0,33.3,33.3,93.1,1134.9,12293.5,11.0,No,Required Compliance,Complied,2024,21,7.3999999999999995
40.06409557,-75.06612311,33154094,Barrie Place,7900 Algon Avenue,19111,2,1974,Multifamily Housing,"63,720",998398.9,3334276.2,,,54.0,68.0,71.6,102.6,264.7,3644.2,18.0,No,Required Compliance,Complied,2024,40,13.5
39.98874194,-75.22703307,34284928,Bryn Mawr Suites,5100 Lebanon Ave,19131,1,1955,Multifamily Housing,"1,110,000",2279651.4,4699079.8,,,68.0,65.9,70.3,111.5,449.7,3479.2,68.0,No,Required Compliance,Complied,2024,64,27.4
40.04450853,-75.13543883,4989781,Spencer Arms,920 W Spencer St,19141,1,1960,Multifamily Housing,"62,895",157156.8,2629204.1,,,99.0,44.3,47.0,53.8,152.2,4237.9,6.0,No,Required Compliance,Complied,2024,88,38.1
40.07342467,-75.17786004,4457838,Gardens of Mt. Airy,1133 E. Mt Airy Ave,19150,1,1960,Multifamily Housing,"50,585",1170287.6,2557108.4,,,25.0,94.6,96.6,154.3,229.0,2747.4,39.0,No,Required Compliance,Voluntarily Complied,2024,42,16.5
40.07419595,-75.18701417,5018938,Laverock Apt.,1000 Ivy Hill Rd.,19150,1,2007,Multifamily Housing,"83,286",1840221.5,834695.5,,,80.0,32.1,32.7,74.1,205.8,1900.9,73.0,No,Required Compliance,Complied,2024,26,10.4
40.04692821,-75.13548333,5950774,Stevenson Terrace Apts,6201 N. 10th Street,19141,1,1967,Multifamily Housing,"167,600",2550548.3,4000402.9,,,97.0,41.8,43.4,74.0,436.3,7848.0,35.0,No,Required Compliance,Complied,2024,83,35.7
39.97827453,-75.1600404,29275552,Oxford Village Apartments (xf12),1612 N 15th St,19121,24,2004,Multifamily Housing,33000,2997433.3,,,,91.0,35.6,37.7,105.5,238.8,1926.8,99.0,No,Required Compliance,Complied,2024,250,111.8
39.98144693,-75.14899144,12898976,Paseo Verde South,1900 North 9th Street,19122,4,2013,Multifamily Housing,159580,3158688.1,1425882.7,,,,37.7,38.5,81.4,327.33,2496.7,91.0,No,Required Compliance,Complied,2024,221,96.4
39.95222074,-75.21745013,33388006,"Westover (pn31, pn48, pn49)",4720 Pine Street,19143,1,1934,Multifamily Housing,"240,416",924856.7,5502199.9,,,99.0,26.7,29.2,37.5,365.9,4268.7,2.0,No,Required Compliance,Complied,2024,133,59.9
39.95528121,-75.21676961,28759635,WPHS VENTYRE PARTNERS LLC,4700 Walnut St,19139,1,1975,Multifamily Housing,"1,912,220",11315208.0,62344.4,,,,46.9,49.5,138.3,996.4,2274.2,,No,Required Compliance,Complied,2024,153,67.6
39.95239421,-75.21890134,36241308,4824-34 Pine Street,4816 Pine Street,19143,1,1925,Multifamily Housing,"62,976",234859.2,2053195.0,,,7.0,145.3,161.2,195.3,129.7,733.4,67.0,No,Required Compliance,Voluntarily Complied,2024,134,62.1
39.95541321,-75.21517989,5860797,Breslyn House: Breslyn House - Winn,4640 Walnut Street,19139,5,1913,Multifamily Housing,"37,000",1215432.9,1425382.0,,,75.0,64.2,66.9,122.8,172.5,2952.8,59.0,No,Voluntary Compliance,Voluntarily Complied,2024,155,70.0
39.95252378,-75.21989325,36241081,4838-60 Pine Street,4840 Pine Street,19143,1,1925,Multifamily Housing,"176,840",624938.0,3220457.1,,,13.0,108.7,119.4,155.8,225.9,2275.8,19.0,No,Required Compliance,Voluntarily Complied,2024,134,61.800000000000004
39.95461353,-75.21961013,5019175,Croydon Hall Apartments,241 S 49th St.,19139,1,1900,Multifamily Housing,"895,104",3618445.6,124112.8,,,83.0,32.3,33.5,91.8,294.8,3715.2,73.0,No,Required Compliance,Complied,2024,144,66.2
39.90280029,-75.24518186,6696584,International City Villas,7900 Lindbergh Blvd,19153,1,1976,Multifamily Housing,"246,303",8330350.7,11360543.9,,,8.0,86.2,91.2,159.6,1266.9,8733.8,62.0,No,Required Compliance,Complied,2024,36,15.9
39.8961596,-75.25208008,6693017,International City Chalets,8400 Lindbergh Blvd.,19153,1,1979,Multifamily Housing,"185,840",14018843.4,,,,50.0,41.0,41.0,114.7,1116.6,21641.6,29.0,No,Required Compliance,Complied,2024,42,16.2
40.01009979,-75.19813801,56634593,Fall Bridge,4328 Ridge Ave,19129,1,1965,Multifamily Housing,"53,000",1672838.8,,,,68.0,31.6,31.5,88.1,146.8,1498.3,68.0,No,Required Compliance,Complied,2024,29,12.0
40.00793955,-75.18844731,4955175,Dobson Mills,4055 Ridge Avenue,19129,11,2007,Multifamily Housing,"495,017",14443480.6,,,,94.0,19.2,19.6,54.8,1267.6,12597.2,75.0,No,Required Compliance,Complied,2024,39,16.6
40.02450279,-75.18106642,34894019,"AVENUE APARTMENTS I, LLC",5450 WISSAHICKON AVE,19144,2,1950,Multifamily Housing,"425,535",14266375.6,8202356.7,,,67.0,52.8,52.8,114.1,1687.7,14736.6,73.0,No,Required Compliance,Complied,2024,69,28.1
40.00792285,-75.18465715,4078385,Sherman Mills,3502 Scotts Lane,19129,19,1999,Multifamily Housing,"95,287",2774457.5,2521597.1,,,19.0,40.0,40.8,81.1,377.4,2808.7,1.0,No,Required Compliance,Complied,2024,44,19.1
40.01680074,-75.21184949,12953504,3715 Main Street,3715 Main Street,19127,1,1950,Multifamily Housing,"56,550",1537359.3,,,,91.0,27.2,28.3,79.3,134.9,714.4,96.0,No,Required Compliance,Complied,2024,38,14.5
40.06140306,-75.08842723,4974523,Regency Park Apartments,800 Cottman Avenue,19111,4,1975,Multifamily Housing,"298,995",10258978.8,3995154.0,,,33.0,47.7,48.9,112.9,1112.6,14170.3,31.0,No,Required Compliance,Complied,2024,84,29.8
39.98046751,-75.25361196,37343260,1121 North 66th Street,1121 North 66th Street,19151,1,1943,Multifamily Housing,"59,984",1103573.9,1202500.0,,,94.0,38.4,40.9,75.3,160.7,1579.5,87.0,No,Required Compliance,Complied,2024,48,22.1
39.98630694,-75.25070198,36232957,AQ Overbrook LLC,6358 Lancaster Ave.,19151,2,1930,Multifamily Housing,"182,000",689271.7,4200957.0,,,96.0,55.5,61.5,78.3,278.0,4549.8,48.0,No,Required Compliance,Complied,2024,28,12.6
39.97542087,-75.13214284,4926582,Neumann Senior Housing,1601 E Palmer Street,19125,1,2006,Multifamily Housing,"94,052",3437112.4,1481851.8,,,30.0,49.7,52.7,116.1,352.5,2939.8,14.0,No,Required Compliance,Complied,2024,188,71.2
39.98091746,-75.24603736,18024651,Overbrook Tower - 1101 North 63rd St,1101 North 63rd St,19151,1,1980,Multifamily Housing,"99,900",2117378.0,5450000.0,,,33.0,76.4,81.1,122.6,475.3,8586.1,4.0,No,Required Compliance,Complied,2024,75,35.1
39.9904492,-75.24843857,27933950,6100 City Ave,6100 City Ave,19131,1,1983,Multifamily Housing,"10,236,120",10367194.6,5833376.2,,,94.0,31.7,33.5,73.2,1135.6,16917.9,38.0,No,Required Compliance,Complied,2024,18,7.7
39.93318805,-75.22670264,58884092,Ann Thomas Presbyterian Apts. (S): Building A,2000 South 58th Street,19143,1,1991,Multifamily Housing,"60,620",2345067.6,1903399.8,,,33.0,65.5,68.4,135.3,287.9,6611.6,,No,Required Compliance,Complied,2024,120,55.800000000000004
39.93323243,-75.22746816,58882992,Mary Field Senior Apartments - Bldg 2: Building B,2001 South 59th Street,19143,1,2005,Multifamily Housing,"69,204",1738209.1,1089400.0,,,49.0,47.4,48.8,102.6,196.3,,,No,Required Compliance,Complied,2024,120,55.4
39.91102972,-75.23457552,4959360,UNICO Village II,7199 Brant Place,19153,5,1972,Multifamily Housing,"84,125",2034780.7,6952098.8,,,32.0,106.8,114.7,162.5,547.8,1679.3,99.0,No,Required Compliance,Complied,2024,50,20.6
39.95538259,-75.19784785,6177103,3737 Chestnut,3737 Chestnut Street,19104,1,2015,Multifamily Housing,"300,000",15650116.6,3191761.8,,,58.0,37.2,37.6,93.5,1416.1,7685.0,75.0,No,Required Compliance,Complied,2024,169,67.1
39.95500862,-75.20053749,4964805,Chestnut Hall (ch84),3900 Chestnut St.,19104,1,1923,Multifamily Housing,"268,381",14094354.0,34975878.9,,,1.0,275.1,299.3,452.5,2980.4,11440.8,60.0,No,Required Compliance,Complied,2024,172,69.1
39.93886695,-75.21362109,6452409,Reba Brown Senior Residence,1450 South 50th Street,19143,1,2009,Multifamily Housing,"63,385",1586771.1,1175562.0,,,67.0,43.6,45.7,92.0,201.7,1694.0,76.0,No,Required Compliance,Complied,2024,66,28.8
39.95667834,-75.19453487,10493451,Arrive University City,3601 Market St,19104,2,2016,Multifamily Housing,"354,372",13321985.6,6471104.5,,,47.0,53.8,54.7,120.8,1404.8,16181.7,28.0,No,Required Compliance,Complied,2024,167,65.6
39.9386161,-75.16752025,11420947,Lincoln Square,1000 S Broad St,19146,1,2018,Multifamily Housing,"458,809",19701552.4,4066471.6,,,,70.0,70.6,175.6,1945.1,8782.1,,No,Required Compliance,Complied,2024,347,125.0
39.95907332,-75.18797141,6442628,Vue32 (bz001),3201 Race Street,19104,1,2017,Multifamily Housing,"158,057",6079341.3,564245.0,,,79.0,37.7,40.0,105.9,514.2,4889.3,77.0,01/30/2023,Required Compliance,Complied,2024,142,53.1
40.04227174,-75.18848945,5016272,Vernon House Apartments,6445 Greene Street,19119,1,1929,Multifamily Housing,"68,000",938082.9,4070931.4,,,61.0,54.9,56.4,77.6,298.6,2721.1,16.0,No,Required Compliance,Complied,2024,47,19.1
39.95721557,-75.19190799,5921000,382 - The Summit at University City,3400 Lancaster Ave,19104,1,2015,Multifamily Housing,"552,275",25212944.5,12815218.3,,,53.0,69.5,70.2,153.5,2688.9,22405.9,82.0,No,Required Compliance,Complied,2024,154,60.2
40.03841953,-75.19235395,34898460,Downing Cliveden LLC,601 W Cliveden Street,19119,1,1948,Multifamily Housing,"61,508",1097315.3,246024.9,,,100.0,21.8,22.2,55.2,109.4,2098981.5,1.0,No,Required Compliance,Complied,2024,33,13.1
40.04501643,-75.18238947,36343561,Arrott Schoolhouse,6364 Germantown Ave,19144,1,2021,Multifamily Housing,"50,600",1135674.0,,,,96.0,22.4,22.4,62.8,99.7,961.3,94.0,No,Required Compliance,Complied,2024,64,28.3
40.04173521,-75.18735108,33030488,259 West Johnson Street,259 West Johnson Street,19144,1,1929,Multifamily Housing,"100,000",2552322.6,41450.4,,,87.0,31.1,31.1,86.2,226.2,2998.9,81.0,No,Required Compliance,Complied,2024,50,20.6
40.0687413,-75.23894507,36228588,"8875 Ridge Ave, Philadelphia, PA 19128, USA",8875 Ridge Ave,19128,1,1970,Multifamily Housing,"71,040",1909072.0,,,,90.0,26.9,27.9,78.0,167.6,2335.4,70.0,No,Required Compliance,Complied,2024,12,4.4
40.01794894,-75.08637798,36854477,Avondale Apts,1336 Arrott St,19124,1,1960,Multifamily Housing,82600,278385.1,,,,100.0,3.4,3.4,9.4,22.17,4720.6,28.0,No,Required Compliance,Complied,2024,182,80.9
40.05568264,-75.23465198,4998219,The Ridge Apartments,7949 Ridge Avenue,19128,2,1961,Multifamily Housing,"116,269",2108581.9,2146802.6,,,90.0,36.6,37.0,70.6,299.1,4715.0,42.0,No,Required Compliance,Complied,2024,22,7.9
40.05432993,-75.23454462,5013007,Metropolitan Roxborough,7841 Ridge Avenue,19128,2,1964,Multifamily Housing,"121,900",2010616.5,5736432.9,,,70.0,60.7,62.3,93.9,481.2,4795.3,58.0,No,Required Compliance,Complied,2024,27,9.4
40.05940796,-75.16755446,25749852,Stenton Gardens,1300 East Johnson Street,19138,1,1111,Multifamily Housing,"65,338",244581.6,4778462.2,,,76.0,77.3,77.9,88.5,275.3,2746.6,50.0,No,Required Compliance,Complied,2024,66,27.900000000000002
40.04455467,-75.24700788,7725512,The Glen at Shawmont Station (gl140),300 Autumn River Run,19128,10,2006,Multifamily Housing,"193,228",5064086.9,4034300.3,,,63.0,47.2,48.2,96.7,617.6,5117.8,83.0,No,Required Compliance,Complied,2024,5,2.0
40.04797035,-75.2339922,5045741,Ridge Carlton Apartments,7373 Ridge Avenue,19128,1,1970,Multifamily Housing,"161,310",3012762.0,5360416.5,,,74.0,51.9,53.4,90.0,549.1,7616.7,37.0,No,Required Compliance,Complied,2024,31,10.5
40.04143333,-75.22426069,4995156,Ridgeview Apartments,6725 Ridge Avenue,19128,1,1964,Multifamily Housing,"77,182",1591162.3,2428131.8,,,80.0,52.1,53.4,93.1,268.6,3667.7,55.0,No,Required Compliance,Complied,2024,36,12.4
40.02488985,-75.22420759,6022880,The Isle (lh34),1 Cotton Street,19127,1,2017,Multifamily Housing,"197,640",5202310.4,1193944.0,,,67.0,37.4,37.4,92.5,477.8,3223.5,87.0,No,Required Compliance,Complied,2024,41,16.3
40.0280168,-75.18526655,34725122,Valley Greene Apartments,5720 Wissahickon Ave,19144,1,1963,Multifamily Housing,"74,340",4430140.8,,,,17.0,59.6,59.6,166.9,388.8,2208.2,84.0,No,Required Compliance,Complied,2024,59,23.2
40.02176214,-75.20623819,11217717,Rock Hill Apartments,209 Rock Street,19128,10,1962,Multifamily Housing,"81,690",137059.9,56224.8,,,100.0,3.2,3.2,7.4,15.0,3135.1,63.0,No,Required Compliance,Complied,2024,39,14.6
40.02477491,-75.18405289,5976265,Alden Park Manor - Cambridge,2967 W School House Ln,,1,1950,Multifamily Housing,,6365640.6,6967668.3,,,78.0,49.1,49.6,93.1,928.8,9316.7,55.0,No,Required Compliance,Complied,2024,51,21.0
40.02460868,-75.18447126,5976288,Alden Park Manor - Kenilworth,2979 W School House Ln,,2,1925,Multifamily Housing,,7878291.5,7903823.8,,,94.0,44.3,44.8,85.7,1111.2,12204.1,76.0,No,Required Compliance,Complied,2024,48,19.8
40.04374691,-75.23434269,5013003,Metropolitan Manayunk Hill,450 Domino Lane,19128,2,1963,Multifamily Housing,"78,480",1158606.0,2698145.0,,,84.0,52.9,54.1,85.3,245.0,2274.7,77.0,No,Required Compliance,Complied,2024,29,9.7
40.02547489,-75.18640558,21073176,Scully: Falls Village,2991 Schoolhouse Lane,19144,21,1964,Multifamily Housing,236228,3083236.8,7616100.6,,,,45.3,,,720.49,58853.0,1.0,No,Required Compliance,Complied,2024,47,19.1
40.03011771,-75.22738944,3679271,Chimney Hill,161 Leverington Avenue,19127,2,1994,Multifamily Housing,"145,636",2923676.1,3098675.6,,,70.0,53.8,55.5,105.1,421.2,3334.6,40.0,No,Required Compliance,Complied,2024,30,11.8
40.02755718,-75.18390955,5976316,Alden Park Manor - Manor,5702 Wissahickon Ave,,3,1925,Multifamily Housing,,11509174.4,11106864.3,,,78.0,51.6,52.0,100.6,1600.0,15023.1,71.0,No,Required Compliance,Complied,2024,59,23.1
40.03957536,-75.15128007,13055762,5600 Ogontz Ave,5600 Ogontz Ave,19141,1,1941,Multifamily Housing,"201,130",2959602.8,12414517.9,,,50.0,76.4,82.4,112.3,919.1,7217.2,64.0,No,Required Compliance,Complied,2024,102,49.6
40.02460845,-75.22231604,4905265,Canal House,4250 Main Street,19127,1,1840,Multifamily Housing,"80,000",2108831.0,,,,76.0,26.4,27.4,76.8,185.1,2589.3,37.0,No,Required Compliance,Complied,2024,50,19.2
39.97523918,-75.17119505,4966048,Girard Court Apartments,2101 N COLLEGE AVE,19121,1,1960,Multifamily Housing,60984,139887.0,3342249.4,,,96.0,57.1,61.3,68.5,188.66,4403.5,9.0,No,Required Compliance,Complied,2024,231,103.5
39.97796838,-75.18601505,16431676,1363 North 31st Street,1363 North 31st Street,19121,1,2006,Multifamily Housing,"277,692",2930403.1,939713.4,,,94.0,29.5,30.5,71.1,283.3,5081.5,63.0,No,Required Compliance,Complied,2024,122,57.4
39.9766223,-75.18711648,15747077,3100 W Thompson St,3100 W Thompson St,19121,1,2015,Multifamily Housing,"65,862",1835345.5,,,,83.0,27.9,29.2,81.7,161.1,1946.4,74.0,No,Required Compliance,Complied,2024,114,52.6
39.97958884,-75.13261371,19037922,Parkside Fishtown,2110 E Norris St,19125,1,2021,Multifamily Housing,"82,443",2146137.6,,,,98.0,25.7,27.6,77.3,188.4,,,07/23/2024,Required Compliance,Complied,2024,170,67.8
39.97409089,-75.13182526,5104846,Chesterman,410 Memphis Street,19125,1,1942,Multifamily Housing,"64,960",1472408.3,,,,89.0,24.8,26.5,74.3,129.2,320.4,100.0,No,Required Compliance,Complied,2024,191,71.1
39.97634829,-75.18582163,13930481,3018 W Thompson,3018 W Thompson Street,19121,1,2016,Multifamily Housing,"49,282",1464938.8,,,,78.0,29.6,31.0,86.8,128.6,1255.4,84.0,No,Voluntary Compliance,Voluntarily Complied,2024,121,56.2
39.99109615,-75.15688677,46129893,Philadelphia (N 15th),2501 North 15th Street,19132,1,2023,Self-Storage Facility,"161,288",1011406.2,,,,,6.2,6.2,17.4,88.8,0.0,,No,Required Compliance,Complied,2024,224,107.7
40.00253048,-75.15989947,7545859,Devon SS Allegheny,1831-41 W Allegheny Ave,19132,1,1950,Self-Storage Facility,"204,591",4399690.2,1637261.1,,,,80.5,82.3,189.1,473.1,51.3,,No,Required Compliance,Complied,2024,162,82.9
39.95846944,-75.16047431,4590383,U-Haul Moving and Storage of Philadelphia (808042),31422 N 13th ST,19107,1,1910,Self-Storage Facility,"98,080",2485855.3,1651197.3,,,,42.4,46.2,93.3,305.9,111.1,,No,Required Compliance,Complied,2024,376,145.8
39.95784893,-75.14729658,6396424,CubeSmart - #599 (501 Callowhill St),400-18 N. 5th Street,19123,1,2005,Self-Storage Facility,"122,825",1536514.1,339775.0,,,,19.5,19.7,48.3,140.4,132.6,,No,Required Compliance,Complied,2024,214,77.5
40.02865365,-75.09786577,54827602,4228-Philadelphia - Langdon St,4801 Langdon St,19124,1,2020,Self-Storage Facility,"104,100",529802.7,,,,,5.6,,,42.2,0.0,,No,Required Compliance,Complied,2024,129,51.1
39.96017839,-75.13793325,36285925,7399-40 Spring Garden St,40 Spring Garden St,19123,1,2020,Self-Storage Facility,"178,542",1605383.6,187728.0,,,,22.8,23.6,60.4,137.8,104.3,,No,Required Compliance,Complied,2024,128,44.6
39.93627325,-75.16703374,3569714,1163-65 S. BROAD STREET,1163-65 S. BROAD STREET,19147,1,2012,Office,"50,625",2006583.6,239365.8,,,77.0,43.0,43.7,113.0,188.8,196.7,,No,Required Compliance,Complied,2024,280,99.6
39.95043562,-75.16034709,3759390,1207 Chestnut,1207-09 Chestnut Street,19107,1,1925,Office,"52,486",2195963.2,221139.1,,664753.7,55.0,59.6,62.9,142.8,230.8,1242.9,,No,Required Compliance,Complied,2024,415,153.3
39.94747635,-75.14925429,49028093,Chubb Insurance,428-36 WALNUT ST,19106,1,1924,Office,361485,17286789.3,7364424.9,,,65.0,74.1,76.7,170.6,1768.06,4367.9,,No,Required Compliance,Complied,2024,238,89.4
39.94849545,-75.20627273,3682419,4100 Chester / 4101 Woodland Avenue,4116-18 Chester Avenue,19104,1,1920,Office,"62,001",1734319.6,618177.0,,,,42.8,44.5,101.9,185.0,268.2,,No,Required Compliance,Complied,2024,112,45.7
39.95487235,-75.18378836,3365000,3020 Market Street,3020-3052 Market Street,19104,1,1959,Office,"210,000",27211980.0,,,17556091.5,2.0,220.9,224.0,483.9,3333.2,6151.9,,No,Required Compliance,Complied,2024,227,79.4
39.94854121,-75.16705939,5849202,1525 Locust,1525-29 Locust St.,19102,1,1983,Office,"107,996",8652786.2,,,,25.0,88.5,88.5,247.7,759.4,1463.1,,No,Required Compliance,Complied,2024,541,193.8
39.9494306,-75.16481554,3596562,1429 Walnut,1429-33 Walnut St.,19102,1,1916,Office,"71,000",3688509.2,6053.5,,578732.9,53.0,55.2,57.2,144.3,362.5,1027.4,,No,Required Compliance,Complied,2024,477,174.3
